,STATION,TIME,ENTRIES,EXITS,ENTRIES_COUNT,EXITS_COUNT,FTRAFFIC
451,18 ST,Mon Mor,28262385.713286713,94150711.1048951,85.05594405594405,115.06293706293707,200.11888111888112
452,18 ST,Sat Aft,25989125.985714287,85614354.97142857,154.9,94.07142857142857,248.97142857142856
453,18 ST,Sat Mor,28460484.16197183,94813072.37323944,34.34507042253521,44.225352112676056,78.57042253521126
454,18 ST,Sun Aft,25989561.171428572,85614636.84285714,136.18571428571428,83.34285714285714,219.52857142857144
455,18 ST,Sun Mor,25989339.5,85614478.95,24.742857142857144,30.87142857142857,55.614285714285714
456,18 ST,Thu Aft,28454001.852112677,94791609.11267605,389.14084507042253,175.45774647887325,564.5985915492957
457,18 ST,Thu Mor,28453370.53521127,94791229.29577465,122.8169014084507,156.23239436619718,279.0492957746479
458,18 ST,Tue Aft,28067609.3125,93497847.22222222,373.02777777777777,169.52777777777777,542.5555555555555
459,18 ST,Tue Mor,28067008.777777776,93497471.2986111,117.91666666666667,164.11111111111111,282.02777777777777
460,18 ST,Wed Aft,28259448.195804197,94140210.60839161,388.2167832167832,174.02797202797203,562.2447552447552
461,18 ST,Wed Mor,27631034.62585034,91630140.38095239,118.64625850340136,159.34013605442178,277.98639455782313
462,181 ST,Fri Aft,12719616.54040404,16777072.065656565,476.550505050505,443.3686868686869,919.9191919191919
463,181 ST,Fri Mor,14357567.503184713,20990816.050955415,542.2993630573249,196.70063694267515,739.0
464,181 ST,Mon Aft,12711185.146464646,16769472.58080808,402.62626262626264,377.6868686868687,780.3131313131313
465,181 ST,Mon Mor,13954198.715277778,20134439.194444444,469.0763888888889,173.91666666666666,642.9930555555555
466,181 ST,Sat Aft,12726708.401015228,16792540.538071066,335.73604060913704,274.55837563451774,610.2944162436548
467,181 ST,Sat Mor,13951352.104166666,20131821.777777776,225.15972222222223,124.36805555555556,349.52777777777777
468,181 ST,Sun Aft,12709570.530303031,16768155.989898989,297.72222222222223,250.22727272727272,547.9494949494949
469,181 ST,Sun Mor,13986500.86013986,20191787.062937062,176.1048951048951,88.66433566433567,264.7692307692308
470,181 ST,Thu Aft,12717519.075757576,16775120.363636363,482.35353535353534,433.75757575757575,916.1111111111111
471,181 ST,Thu Mor,13960658.958333334,20140506.284722224,612.3958333333334,214.96527777777777,827.3611111111111
472,181 ST,Tue Aft,12713244.297979798,16771232.661616161,475.7979797979798,442.33838383838383,918.1363636363636
473,181 ST,Tue Mor,13784882.2147651,19630146.503355704,599.7315436241611,206.9731543624161,806.7046979865772
474,181 ST,Wed Aft,12715388.823232323,16773175.444444444,476.92424242424244,440.3838383838384,917.3080808080808
475,181 ST,Wed Mor,13392887.679012345,18752349.283950616,563.6358024691358,195.4320987654321,759.0679012345679
476,182-183 STS,Fri Aft,8290984.925925926,4687060.944444444,339.8703703703704,144.55555555555554,484.4259259259259
477,182-183 STS,Fri Mor,8290214.037037037,4686815.87037037,477.0925925925926,59.074074074074076,536.1666666666666
478,182-183 STS,Mon Aft,8283981.425925926,4684880.537037037,283.2037037037037,127.88888888888889,411.0925925925926
479,182-183 STS,Mon Mor,8283338.314814814,4684669.648148148,390.98148148148147,49.18518518518518,440.1666666666667
480,182-183 STS,Sat Aft,8281520.37037037,4684061.425925926,265.51851851851853,99.61111111111111,365.1296296296296
481,182-183 STS,Sat Mor,8280945.037037037,4683887.685185186,263.037037037037,43.611111111111114,306.64814814814815
482,182-183 STS,Sun Aft,8282533.444444444,4684445.277777778,220.27777777777777,84.29629629629629,304.5740740740741
483,182-183 STS,Sun Mor,8282056.759259259,4684303.648148148,193.83333333333334,32.833333333333336,226.66666666666666
484,182-183 STS,Thu Aft,8289219.62962963,4686504.981481481,317.2037037037037,148.6851851851852,465.8888888888889
485,182-183 STS,Thu Mor,8261689.666666667,4670237.280701755,453.17543859649123,53.421052631578945,506.5964912280702
486,182-183 STS,Tue Aft,8285705.574074074,4685408.962962963,311.7037037037037,148.42592592592592,460.1296296296296
487,182-183 STS,Tue Mor,8284976.648148148,4685166.074074074,488.35185185185185,56.648148148148145,545.0
488,182-183 STS,Wed Aft,8287479.962962963,4685956.185185186,323.1296296296296,148.64814814814815,471.77777777777777
489,182-183 STS,Wed Mor,8286723.814814814,4685710.907407408,497.51851851851853,57.48148148148148,555.0
490,183 ST,Fri Aft,637219332.5,528562803.9861111,265.34722222222223,219.47222222222223,484.81944444444446
491,183 ST,Fri Mor,637218724.125,528562447.1527778,438.27777777777777,82.34722222222223,520.625
492,183 ST,Mon Aft,637213110.9305556,528559453.3194444,249.66666666666666,202.58333333333334,452.25
493,183 ST,Mon Mor,615394540.4583334,522988467.3472222,353.2638888888889,67.76388888888889,421.02777777777777
494,183 ST,Sat Aft,593574942.9166666,517417025.875,224.06944444444446,139.23611111111111,363.30555555555554
495,183 ST,Sat Mor,593574449.7916666,517416786.3888889,232.90277777777777,54.333333333333336,287.2361111111111
496,183 ST,Sun Aft,593575797.7638888,517417509.1388889,182.38888888888889,107.51388888888889,289.90277777777777
497,183 ST,Sun Mor,593575401.6111112,517417330.5833333,164.5,39.81944444444444,204.31944444444446
498,183 ST,Thu Aft,637217793.0555556,528561970.4305556,274.34722222222223,232.16666666666666,506.5138888888889
499,183 ST,Thu Mor,637217155.6111112,528561599.9027778,440.6388888888889,80.34722222222223,520.9861111111111
500,183 ST,Tue Aft,637214672.8472222,528560268.8888889,268.0138888888889,244.70833333333334,512.7222222222222
501,183 ST,Tue Mor,627244259.1315789,525321041.2105263,429.85526315789474,79.4342105263158,509.2894736842105
502,183 ST,Wed Aft,637216230.25,528561130.6111111,259.5416666666667,238.06944444444446,497.6111111111111
503,183 ST,Wed Mor,637215619.875,528560746.1527778,453.97222222222223,87.16666666666667,541.1388888888889
504,190 ST,Fri Aft,82166055.91228071,100356502.19298245,309.57894736842104,183.47368421052633,493.05263157894734
505,190 ST,Fri Mor,59813251.777777776,71715976.77777778,461.462962962963,78.72222222222223,540.1851851851852
506,190 ST,Mon Aft,59807967.7962963,71714008.55555555,238.5185185185185,160.03703703703704,398.55555555555554
507,190 ST,Mon Mor,59807452.74074074,71713787.5925926,344.0740740740741,55.25925925925926,399.3333333333333
508,190 ST,Sat Aft,6780781.185185186,3718749.5555555555,231.85185185185185,124.0925925925926,355.94444444444446
509,190 ST,Sat Mor,6780320.111111111,3718500.592592593,123.81481481481481,53.72222222222222,177.53703703703704
510,190 ST,Sun Aft,33294178.222222224,37716396.277777776,189.5185185185185,105.81481481481481,295.3333333333333
511,190 ST,Sun Mor,6781059.240740741,3718934.462962963,96.33333333333333,40.2962962962963,136.62962962962962
512,190 ST,Thu Aft,59812464.11111111,71715669.1111111,299.2037037037037,197.11111111111111,496.31481481481484
513,190 ST,Thu Mor,59811766.518518515,71715389.57407407,489.4074074074074,72.27777777777777,561.6851851851852
514,190 ST,Tue Aft,59809444.0,71714528.83333333,299.4259259259259,198.64814814814815,498.0740740740741
515,190 ST,Tue Mor,60823566.69811321,73051490.16981132,504.35849056603774,75.24528301886792,579.6037735849056
516,190 ST,Wed Aft,59810965.53703704,71715089.85185185,292.8333333333333,188.37037037037038,481.2037037037037
517,190 ST,Wed Mor,59810263.94444445,71714821.7962963,498.74074074074076,75.70370370370371,574.4444444444445
518,191 ST,Fri Aft,3025288.875,3740580.640625,430.421875,589.203125,1019.625
519,191 ST,Fri Mor,3105390.3194444445,3828453.1805555555,518.875,254.97222222222223,773.8472222222222
520,191 ST,Mon Aft,3097886.222222222,3820020.861111111,399.2361111111111,548.6666666666666,947.9027777777778
521,191 ST,Mon Mor,3097027.902777778,3819134.0694444445,428.3611111111111,216.38888888888889,644.75
522,191 ST,Sat Aft,3094877.4166666665,3816792.3194444445,329.6111111111111,354.7916666666667,684.4027777777778
523,191 ST,Sat Mor,3094179.3055555555,3816184.736111111,256.65277777777777,128.47222222222223,385.125
524,191 ST,Sun Aft,3096130.5,3818191.875,313.18055555555554,356.43055555555554,669.6111111111111
525,191 ST,Sun Mor,3095477.1944444445,3817628.277777778,211.41666666666666,91.59722222222223,303.0138888888889
526,191 ST,Thu Aft,3104251.722222222,3827069.6944444445,437.55555555555554,625.0694444444445,1062.625
527,191 ST,Thu Mor,3067902.0263157897,3787571.8289473685,506.7631578947368,226.8815789473684,733.6447368421053
528,191 ST,Tue Aft,3099990.638888889,3822305.0,445.375,650.0972222222222,1095.4722222222222
529,191 ST,Tue Mor,3063608.460526316,3782739.263157895,512.7631578947369,253.6578947368421,766.421052631579
530,191 ST,Wed Aft,3102132.527777778,3824717.0555555555,441.3611111111111,635.8194444444445,1077.1805555555557
531,191 ST,Wed Mor,3101156.9166666665,3823676.4305555555,547.4166666666666,265.8333333333333,813.25
532,2 AV,Fri Aft,12407066.133333333,8316117.272222222,429.35,498.40555555555557,927.7555555555556
533,2 AV,Fri Mor,12406258.05,8315283.322222223,258.72222222222223,238.99444444444444,497.71666666666664
534,2 AV,Mon Aft,12400211.288888888,8309538.483333333,297.22222222222223,305.3833333333333,602.6055555555556
535,2 AV,Mon Mor,12399641.305555556,8309002.705555555,190.86666666666667,173.7888888888889,364.65555555555557
536,2 AV,Sat Aft,12398145.58888889,8307620.955555555,248.75555555555556,268.8,517.5555555555555
537,2 AV,Sat Mor,12397717.244444445,8307151.394444444,83.70555555555555,98.13333333333334,181.8388888888889
538,2 AV,Sun Aft,12399083.233333332,8308524.422222222,223.81666666666666,229.19444444444446,453.0111111111111
539,2 AV,Sun Mor,12398696.644444445,8308117.744444445,70.66111111111111,80.3,150.9611111111111
540,2 AV,Thu Aft,12405237.366666667,8314323.461111112,412.71666666666664,474.5388888888889,887.2555555555556
541,2 AV,Thu Mor,12404445.65,8313531.833333333,272.0388888888889,245.70555555555555,517.7444444444444
542,2 AV,Tue Aft,12401740.538888888,8310968.4,394.44444444444446,427.6166666666667,822.0611111111111
543,2 AV,Tue Mor,12391784.872928176,8328078.430939226,266.56353591160223,236.65745856353593,503.2209944751381
544,2 AV,Wed Aft,12403467.361111112,8312609.0,425.15555555555557,456.0388888888889,881.1944444444445
545,2 AV,Wed Mor,12402658.805555556,8311837.116666666,261.2888888888889,239.09444444444443,500.3833333333333
546,20 AV,Fri Aft,4666797.009345794,3668872.8691588785,226.30841121495328,106.08411214953271,332.39252336448595
547,20 AV,Fri Mor,4477645.988095238,3454408.3928571427,487.1190476190476,33.464285714285715,520.5833333333334
548,20 AV,Mon Aft,4661480.345794393,3667387.0560747664,203.58878504672896,94.35514018691589,297.94392523364485
549,20 AV,Mon Mor,4455124.098765432,3424328.0,417.3703703703704,31.580246913580247,448.95061728395063
550,20 AV,Sat Aft,4616758.712962963,3633014.388888889,167.0185185185185,64.10185185185185,231.12037037037038
551,20 AV,Sat Mor,4453300.518518519,3423819.925925926,200.80246913580248,25.59259259259259,226.39506172839506
552,20 AV,Sun Aft,4660408.962616823,3667132.7757009347,149.18691588785046,55.39252336448598,204.57943925233644
553,20 AV,Sun Mor,4454055.580246913,3424086.3086419753,147.679012345679,20.876543209876544,168.55555555555554
554,20 AV,Thu Aft,4622460.240740741,3634607.6203703703,220.82407407407408,112.13888888888889,332.962962962963
555,20 AV,Thu Mor,4459508.185185186,3425585.641975309,521.283950617284,32.98765432098765,554.2716049382716
556,20 AV,Tue Aft,4619774.574074074,3633847.6018518517,222.5,114.1574074074074,336.6574074074074
557,20 AV,Tue Mor,4503376.444444444,3504260.2444444443,476.2888888888889,31.11111111111111,507.4
558,20 AV,Wed Aft,4621128.018518519,3634230.888888889,222.89814814814815,113.62962962962963,336.52777777777777
559,20 AV,Wed Mor,4458027.888888889,3425151.3950617285,531.2098765432099,36.06172839506173,567.2716049382716
560,207 ST,Fri Aft,26112048.916666668,1331376.0185185184,246.60185185185185,142.7314814814815,389.3333333333333
561,207 ST,Fri Mor,26111534.222222224,1331134.0277777778,260.26851851851853,70.47222222222223,330.74074074074076
562,207 ST,Mon Aft,26107467.259259257,1329274.648148148,228.03703703703704,125.75,353.787037037037
563,207 ST,Mon Mor,26107000.333333332,1329059.2685185184,213.91666666666666,58.083333333333336,272.0
564,207 ST,Sat Aft,26105768.777777776,1328510.601851852,205.60185185185185,95.17592592592592,300.77777777777777
565,207 ST,Sat Mor,26105356.574074075,1328338.4259259258,143.12962962962962,41.06481481481482,184.19444444444446
566,207 ST,Sun Aft,26106501.055555556,1328853.6666666667,174.55555555555554,89.62037037037037,264.1759259259259
567,207 ST,Sun Mor,26106155.0,1328697.5462962964,108.87962962962963,32.388888888888886,141.2685185185185
568,207 ST,Thu Aft,26110900.944444444,1330838.7037037036,248.57407407407408,139.67592592592592,388.25
569,207 ST,Thu Mor,26110381.962962963,1330602.9444444445,261.51851851851853,69.36111111111111,330.8796296296296
570,207 ST,Tue Aft,26108595.583333332,1329781.0648148148,247.0648148148148,141.0648148148148,388.1296296296296
571,207 ST,Tue Mor,26108717.307017542,1329704.8684210526,250.1315789473684,68.80701754385964,318.93859649122805
572,207 ST,Wed Aft,26131422.92156863,1340190.3921568627,260.4117647058824,149.7156862745098,410.12745098039215
573,207 ST,Wed Mor,26109230.509259257,1330072.851851852,268.44444444444446,73.56481481481481,342.00925925925924
574,21 ST,Fri Aft,1016157.1296296297,993927.9444444445,121.83333333333333,132.27777777777777,254.11111111111111
575,21 ST,Fri Mor,1015999.7777777778,993721.4074074074,70.48148148148148,209.25925925925927,279.74074074074076
576,21 ST,Mon Aft,1139293.148148148,1148591.0740740742,100.96296296296296,110.0,210.96296296296296
577,21 ST,Mon Mor,1139161.7407407407,1148424.111111111,55.370370370370374,162.66666666666666,218.03703703703704
578,21 ST,Sat Aft,1138578.148148148,1147725.611111111,82.75925925925925,92.83333333333333,175.59259259259258
579,21 ST,Sat Mor,1138463.3703703703,1147594.851851852,25.51851851851852,55.148148148148145,80.66666666666667
580,21 ST,Sun Aft,1138919.7222222222,1148085.5,68.11111111111111,83.62962962962963,151.74074074074073
581,21 ST,Sun Mor,1138827.4814814816,1147968.2962962964,19.703703703703702,31.59259259259259,51.2962962962963
582,21 ST,Thu Aft,1015542.6296296297,993285.6296296297,118.12962962962963,132.6851851851852,250.8148148148148
583,21 ST,Thu Mor,1015387.3703703703,993076.4814814815,73.62962962962963,222.66666666666666,296.2962962962963
584,21 ST,Tue Aft,1139835.8148148148,1149204.7962962964,116.92592592592592,118.55555555555556,235.4814814814815
585,21 ST,Tue Mor,1139682.4074074074,1149017.3333333333,78.70370370370371,230.22222222222223,308.9259259259259
586,21 ST,Wed Aft,1014944.5,992639.8703703703,116.46296296296296,122.98148148148148,239.44444444444446
587,21 ST,Wed Mor,1014790.925925926,992444.0,76.0,216.03703703703704,292.037037037037
588,21 ST-QNSBRIDGE,Fri Aft,6272074.666666667,5699509.944444444,432.3333333333333,262.35185185185185,694.6851851851852
589,21 ST-QNSBRIDGE,Fri Mor,6271184.546296297,5699029.194444444,391.74074074074076,197.27777777777777,589.0185185185185
590,21 ST-QNSBRIDGE,Mon Aft,6265027.796296297,5694766.490740741,331.75,219.58333333333334,551.3333333333334
591,21 ST-QNSBRIDGE,Mon Mor,6264338.694444444,5694371.731481481,310.44444444444446,153.39814814814815,463.8425925925926
592,21 ST-QNSBRIDGE,Sat Aft,6262927.546296297,5693161.842592592,252.90740740740742,169.34259259259258,422.25
593,21 ST-QNSBRIDGE,Sat Mor,6262390.37037037,5692854.87962963,190.78703703703704,96.37962962962963,287.1666666666667
594,21 ST-QNSBRIDGE,Sun Aft,6263758.509259259,5693873.194444444,195.1851851851852,164.40740740740742,359.5925925925926
595,21 ST-QNSBRIDGE,Sun Mor,6263336.592592592,5693589.074074074,147.64814814814815,69.1574074074074,216.80555555555554
596,21 ST-QNSBRIDGE,Thu Aft,6270280.138888889,5698309.87037037,419.00925925925924,275.3425925925926,694.3518518518518
597,21 ST-QNSBRIDGE,Thu Mor,6269410.916666667,5697818.787037037,403.75,196.7685185185185,600.5185185185185
598,21 ST-QNSBRIDGE,Tue Aft,6266709.907407408,5695874.657407408,413.287037037037,268.3796296296296,681.6666666666666
599,21 ST-QNSBRIDGE,Tue Mor,6265854.703703703,5695398.611111111,399.27777777777777,194.6851851851852,593.9629629629629
600,21 ST-QNSBRIDGE,Wed Aft,6268493.361111111,5697096.333333333,423.27777777777777,281.24074074074076,704.5185185185185
601,21 ST-QNSBRIDGE,Wed Mor,6267616.990740741,5696593.518518519,407.787037037037,199.82407407407408,607.6111111111111
602,215 ST,Fri Aft,2161953.9305555555,42620117.18055555,125.98611111111111,74.44444444444444,200.43055555555554
603,215 ST,Fri Mor,2167974.8289473685,42619319.078947365,93.25,38.44736842105263,131.69736842105263
604,215 ST,Mon Aft,2159880.777777778,42618971.30555555,107.47222222222223,63.833333333333336,171.30555555555554
605,215 ST,Mon Mor,2159670.5416666665,42618855.94444445,76.26388888888889,33.013888888888886,109.27777777777777
606,215 ST,Sat Aft,2159190.722222222,42618575.722222224,92.08333333333333,43.041666666666664,135.125
607,215 ST,Sat Mor,2159006.3333333335,42618494.347222224,54.236111111111114,22.5,76.73611111111111
608,215 ST,Sun Aft,2159487.375,42618755.43055555,82.55555555555556,49.833333333333336,132.38888888888889
609,215 ST,Sun Mor,2159328.8194444445,42618665.86111111,41.416666666666664,17.805555555555557,59.22222222222222
610,215 ST,Thu Aft,2121923.507246377,44451619.69565217,138.69565217391303,77.23188405797102,215.92753623188406
611,215 ST,Thu Mor,2267543.8103448274,42640080.5,60.73275862068966,25.54310344827586,86.27586206896552
612,215 ST,Tue Aft,2160394.875,42619247.69444445,138.02777777777777,73.94444444444444,211.97222222222223
613,215 ST,Tue Mor,2160121.097222222,42619108.777777776,101.06944444444444,46.013888888888886,147.08333333333334
614,215 ST,Wed Aft,2160922.513888889,42619536.75,129.83333333333334,75.43055555555556,205.26388888888889
615,215 ST,Wed Mor,2160663.625,42619399.76388889,102.06944444444444,43.40277777777778,145.47222222222223
616,219 ST,Fri Aft,3701738.2407407407,2202700.6666666665,217.59259259259258,110.31481481481481,327.9074074074074
617,219 ST,Fri Mor,3701412.777777778,2202555.5185185187,512.8148148148148,93.48148148148148,606.2962962962963
618,219 ST,Mon Aft,3639792.076923077,2125777.096153846,195.0,88.09615384615384,283.09615384615387
619,219 ST,Mon Mor,3639502.6153846155,2125658.923076923,413.3076923076923,62.76923076923077,476.0769230769231
620,219 ST,Sat Aft,3695425.685185185,2199660.6296296297,185.87037037037038,83.37037037037037,269.24074074074076
621,219 ST,Sat Mor,3695147.4444444445,2199541.814814815,163.66666666666666,32.074074074074076,195.74074074074073
622,219 ST,Sun Aft,3696054.203703704,2200013.222222222,135.8148148148148,57.870370370370374,193.6851851851852
623,219 ST,Sun Mor,3695853.407407407,2199932.222222222,110.14814814814815,25.555555555555557,135.7037037037037
624,219 ST,Thu Aft,3700550.388888889,2202107.0185185187,209.3148148148148,104.05555555555556,313.3703703703704
625,219 ST,Thu Mor,3700235.6666666665,2201968.6666666665,520.5555555555555,82.77777777777777,603.3333333333334
626,219 ST,Tue Aft,3698163.296296296,2200902.685185185,214.0185185185185,108.92592592592592,322.94444444444446
627,219 ST,Tue Mor,3640687.1923076925,2126180.6153846155,563.0769230769231,99.1923076923077,662.2692307692307
628,219 ST,Wed Aft,3699368.4444444445,2201521.6481481483,213.66666666666666,110.79629629629629,324.462962962963
629,219 ST,Wed Mor,3699047.1481481483,2201375.8518518517,543.0,106.92592592592592,649.925925925926
630,225 ST,Fri Aft,221725676.5185185,78588332.25925925,283.2037037037037,126.88888888888889,410.0925925925926
631,225 ST,Fri Mor,221725261.1851852,78588192.81481482,618.7777777777778,76.18518518518519,694.9629629629629
632,225 ST,Mon Aft,221719740.14814815,78586116.9074074,242.5185185185185,103.25925925925925,345.77777777777777
633,225 ST,Mon Mor,221719382.2222222,78586001.25925925,500.3333333333333,58.0,558.3333333333334
634,225 ST,Sat Aft,221717779.96296296,78585407.27777778,237.27777777777777,89.24074074074075,326.51851851851853
635,225 ST,Sat Mor,221717424.1851852,78585301.74074075,211.74074074074073,34.96296296296296,246.7037037037037
636,225 ST,Sun Aft,191203570.0952381,69006463.22222222,151.79365079365078,58.26984126984127,210.06349206349208
637,225 ST,Sun Mor,221718315.5925926,78585679.4074074,143.74074074074073,26.555555555555557,170.2962962962963
638,225 ST,Thu Aft,210252483.9122807,74567024.87719299,269.96491228070175,110.63157894736842,380.5964912280702
639,225 ST,Thu Mor,161332345.52,58305753.84,639.04,67.24,706.28
640,225 ST,Tue Aft,221721219.8888889,78586627.3888889,276.81481481481484,125.38888888888889,402.2037037037037
641,225 ST,Tue Mor,221720807.14814815,78586493.48148148,667.0,74.22222222222223,741.2222222222222
642,225 ST,Wed Aft,221722734.25925925,78587203.01851852,271.3333333333333,128.09259259259258,399.4259259259259
643,225 ST,Wed Mor,221722326.62962964,78587066.0,664.8888888888889,74.33333333333333,739.2222222222222
644,23 ST,Fri Aft,93526061.54238619,98509616.72291994,486.6954474097331,290.35557299843015,777.0510204081633
645,23 ST,Fri Mor,88977172.83170255,99002507.16046967,175.70841487279844,287.0753424657534,462.7837573385519
646,23 ST,Mon Aft,93869530.49250197,97979256.543015,363.8508287292818,222.8247829518548,586.6756116811365
647,23 ST,Mon Mor,92092002.11788619,102638284.09146342,137.20731707317074,224.0060975609756,361.2134146341463
648,23 ST,Sat Aft,93635608.38740158,98817227.84094489,221.7023622047244,159.86535433070867,381.5677165354331
649,23 ST,Sat Mor,92090551.63414635,102637100.70630081,52.97052845528455,81.39634146341463,134.3668699186992
650,23 ST,Sun Aft,93636233.73385827,98817693.90708661,177.26614173228347,134.33385826771652,311.6
651,23 ST,Sun Mor,92091301.62398374,102637645.36585365,38.74491869918699,53.822154471544714,92.5670731707317
652,23 ST,Thu Aft,93260415.37010954,98218422.78403756,502.9264475743349,306.1494522691706,809.0758998435055
653,23 ST,Thu Mor,94580882.63205644,105082962.62701613,195.29032258064515,317.9415322580645,513.2318548387096
654,23 ST,Tue Aft,93812701.10787402,98815126.36220473,491.3543307086614,287.1692913385827,778.5236220472441
655,23 ST,Tue Mor,91288592.42047714,101317872.1610338,190.110337972167,310.4254473161034,500.5357852882704
656,23 ST,Wed Aft,93884825.30260047,98891583.98108748,505.33884948778564,296.94483845547677,802.2836879432624
657,23 ST,Wed Mor,91766011.98584428,102128592.05055612,197.98786653185036,324.83822042467136,522.8260869565217
658,231 ST,Fri Aft,8108953.55,224858.8777777778,195.45555555555555,44.416666666666664,239.87222222222223
659,231 ST,Fri Mor,8108520.116666666,224790.0888888889,264.69444444444446,14.411111111111111,279.10555555555555
660,231 ST,Mon Aft,8104904.655555556,224268.23333333334,171.48333333333332,36.955555555555556,208.4388888888889
661,231 ST,Mon Mor,8104528.988888889,224210.26666666666,207.00555555555556,12.416666666666666,219.42222222222222
662,231 ST,Sat Aft,8103633.805555556,224090.59444444443,131.93333333333334,20.15,152.08333333333334
663,231 ST,Sat Mor,8103364.15,224054.34444444443,89.77777777777777,8.766666666666667,98.54444444444445
664,231 ST,Sun Aft,8104110.4,224165.45,124.70555555555555,19.383333333333333,144.0888888888889
665,231 ST,Sun Mor,8103860.411111111,224131.7888888889,74.91111111111111,7.222222222222222,82.13333333333334
666,231 ST,Thu Aft,8107950.305555556,224707.3111111111,195.83333333333334,45.455555555555556,241.2888888888889
667,231 ST,Thu Mor,7900699.089473684,223973.23684210525,261.22105263157897,13.989473684210527,275.2105263157895
668,231 ST,Tue Aft,8105898.111111111,224406.33333333334,190.02777777777777,46.638888888888886,236.66666666666666
669,231 ST,Tue Mor,8105467.061111111,224335.91666666666,277.23333333333335,14.911111111111111,292.14444444444445
670,231 ST,Wed Aft,8106926.611111111,224554.78333333333,191.37777777777777,45.077777777777776,236.45555555555555
671,231 ST,Wed Mor,8106488.727777778,224487.3,280.27777777777777,14.494444444444444,294.77222222222224
672,233 ST,Fri Aft,19520291.0,1051244.0333333334,213.5,64.63333333333334,278.1333333333333
673,233 ST,Fri Mor,19519974.266666666,1051157.822222222,434.44444444444446,38.06666666666667,472.5111111111111
674,233 ST,Mon Aft,19515983.4,1049903.5777777778,173.55555555555554,51.733333333333334,225.2888888888889
675,233 ST,Mon Mor,19483579.64,1039937.42,324.52,31.26,355.78
676,233 ST,Sat Aft,19514587.588888887,1049503.9777777777,172.57777777777778,47.4,219.9777777777778
677,233 ST,Sat Mor,19514330.133333333,1049436.1555555556,144.93333333333334,22.444444444444443,167.37777777777777
678,233 ST,Sun Aft,19515147.244444445,1049698.0222222223,121.1,33.78888888888889,154.88888888888889
679,233 ST,Sun Mor,19514967.555555556,1049650.711111111,95.86666666666666,15.6,111.46666666666667
680,233 ST,Thu Aft,19519200.966666665,1050910.7666666666,209.35555555555555,61.75555555555555,271.1111111111111
681,233 ST,Thu Mor,18046312.386363637,1072229.0681818181,444.54545454545456,40.75,485.29545454545456
682,233 ST,Tue Aft,19517047.02222222,1050217.1888888888,195.55555555555554,66.62222222222222,262.1777777777778
683,233 ST,Tue Mor,19464398.883333333,1033993.8666666667,356.85,33.35,390.2
684,233 ST,Wed Aft,19518130.877777778,1050569.3444444444,203.48888888888888,69.75555555555556,273.24444444444447
685,233 ST,Wed Mor,19517826.0,1050476.8444444444,453.44444444444446,42.666666666666664,496.1111111111111
686,238 ST,Fri Aft,6963964.518518519,308810.537037037,257.1111111111111,7.2592592592592595,264.3703703703704
687,238 ST,Fri Mor,6963574.407407408,308800.0,679.6296296296297,3.5925925925925926,683.2222222222222
688,238 ST,Mon Aft,6957933.62962963,308668.9074074074,235.37037037037038,7.62962962962963,243.0
689,238 ST,Mon Mor,6957577.259259259,308657.8888888889,525.3333333333334,3.7037037037037037,529.0370370370371
690,238 ST,Sat Aft,6956080.981481481,308611.1666666667,180.35185185185185,6.185185185185185,186.53703703703704
691,238 ST,Sat Mor,6955810.592592592,308602.48148148146,114.0,2.6666666666666665,116.66666666666667
692,238 ST,Sun Aft,6956756.240740741,308639.94444444444,180.38888888888889,6.185185185185185,186.57407407407408
693,238 ST,Sun Mor,6956486.703703703,308631.18518518517,96.07407407407408,1.8518518518518519,97.92592592592592
694,238 ST,Thu Aft,6962482.333333333,308777.25925925927,266.48148148148147,6.962962962962963,273.44444444444446
695,238 ST,Thu Mor,6962075.925925926,308767.4074074074,722.6296296296297,4.0,726.6296296296297
696,238 ST,Tue Aft,6959421.685185186,308704.68518518517,257.77777777777777,8.5,266.27777777777777
697,238 ST,Tue Mor,6959025.185185186,308693.037037037,742.9629629629629,4.333333333333333,747.2962962962963
698,238 ST,Wed Aft,6960958.407407408,308740.24074074073,269.35185185185185,7.37037037037037,276.72222222222223
699,238 ST,Wed Mor,6960542.851851852,308730.14814814815,735.2592592592592,4.407407407407407,739.6666666666666
700,25 AV,Fri Aft,2102998.8333333335,618377.4814814815,370.01851851851853,81.81481481481481,451.8333333333333
701,25 AV,Fri Mor,2102430.5555555555,618270.7407407408,947.3703703703703,27.88888888888889,975.2592592592592
702,25 AV,Mon Aft,2095016.888888889,616608.925925926,332.3703703703704,75.14814814814815,407.51851851851853
703,25 AV,Mon Mor,2094508.037037037,616507.925925926,762.2222222222222,26.925925925925927,789.1481481481482
704,25 AV,Sat Aft,2092547.6851851852,616039.0925925926,272.98148148148147,56.94444444444444,329.9259259259259
705,25 AV,Sat Mor,2092110.6296296297,615958.8518518518,286.037037037037,19.77777777777778,305.81481481481484
706,25 AV,Sun Aft,2093451.537037037,616321.9444444445,234.46296296296296,51.48148148148148,285.94444444444446
707,25 AV,Sun Mor,2093077.2222222222,616248.2962962963,187.4814814814815,11.962962962962964,199.44444444444446
708,25 AV,Thu Aft,2101022.5555555555,617926.5,364.2037037037037,80.12962962962963,444.3333333333333
709,25 AV,Thu Mor,2100455.6666666665,617819.1481481482,949.074074074074,26.0,975.074074074074
